source,name,sport,person_type,country_as_listed,taiwan_excluded,nationality_review,sanction,source_status,decision_url,named,resolved_or_announced_with_link,name_key,name_matches_existing,publication_approved
USADA,"Lugo, Yamile",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension with 2-Year Reduction - Loss of Results,announced,https://www.usada.org/sanction/yamile-lugo-accepts-doping-sanction/,True,True,lugo yamile,False,False
USADA,"Romero, Yoel",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension,announced,https://www.usada.org/sanction/yoel-romero-accepts-sanction/,True,True,romero yoel,False,False
USADA,"De Castroverde, Landon",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/landon-de-castroverde-receives-sanction/,True,True,castroverde de landon,False,False
USADA,"Paulson, Ashley",Triathlon,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/ashley-paulson-accepts-sanction/,True,True,ashley paulson,False,False
USADA,"Cho, Chris Hyun",Weightlifting,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/hyun-cho-accepts-doping-saction/,True,True,cho chris hyun,False,False
USADA,"Buckley, Michael",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/michael-buckley-accepts-sanction/,True,True,buckley michael,False,False
USADA,*Name Removed,Paralympic Table Tennis,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Tibau, Gleison",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/gleison-tibau-accepts-doping-sanction/,True,True,gleison tibau,False,False
USADA,"Leeper, Blake (Patrick)",Paralympic Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/us-paralympic-track-field-athlete-leeper-accepts-sanction-for-anti-doping-rule-violation/,True,True,blake leeper,False,False
USADA,"Kyle, Cicely",Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/cicely-kyle-accepts-doping-sanction/,True,True,cicely kyle,False,False
USADA,"Roberto, Joseph",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/roberto-receives-doping-sanction/,True,True,joseph roberto,False,False
USADA,"Mariita, Lilian",Track and Field,not separately classified in source table,,False,pending_individual_verification,8-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/lilian-mariita-receives-sanction/,True,True,lilian mariita,False,False
USADA,"Harbert, Tara",Baseball,not separately classified in source table,,False,pending_individual_verification,8-Year Suspension - Loss of Results; Sanction tolled due to retirement,announced,https://www.usada.org/sanction/tara-harbert-accepts-doping-sanction/,True,True,harbert tara,False,False
USADA,"Rolo, Nelson",Cycling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/nelson-rolo-accepts-doping-sanction/,True,True,nelson rolo,False,False
USADA,"Hickman, Todd",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/us-cycling-athlete-hickman-accepts-sanction-for-anti-doping-rule-violation/,True,True,hickman todd,False,False
USADA,"Filipovic, Mirko",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/mirko-filipovic-receives-doping-violations/,True,True,filipovic mirko,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Coushay, Brian",Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/brian-coushay-accepts-doping-sanction/,True,True,brian coushay,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Trafeh, Mohamed",Track and Field,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/aaa-arbitrator-imposes-four-year-sanction-us-track-field-athlete-trafeh-non-analytical-anti-doping-violations-involving-use-epo-evading-testing/ | https://www.usada.org/sanction/cas-decision-extend-sanction-trafeh/,True,True,mohamed trafeh,False,False
USADA,"Rybka, Jason",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension with 8 Month Reduction - Loss of Results,announced,https://www.usada.org/sanction/jason-rybka-accepts-doping-sanction/,True,True,jason rybka,False,False
USADA,"Field, Emily",Ice Hockey,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/emily-field-accepts-whereabouts-sanction/,True,True,emily field,False,False
USADA,"Radcliffe, Robert",Triathlon,not separately classified in source table,,False,pending_individual_verification,18-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/robert-radcliffe-accepts-doping-sanction/,True,True,radcliffe robert,False,False
USADA,"Radcliffe, Brook",Triathlon,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/brook-radcliffe-accepts-doping-sanction/,True,True,brook radcliffe,False,False
USADA,"Schmidt, Kyle",Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/kyle-schmidt-accepts-doping-sanction/,True,True,kyle schmidt,False,False
USADA,"Pena, Felipe",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension with 1 Year Reduction - Loss of Results,announced,https://www.usada.org/sanction/felipe-pena-accepts-doping-sanction/,True,True,felipe pena,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"McGillivray, Deanna",Team Handball,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/deanna-mcgillivray/,True,True,deanna mcgillivray,False,False
USADA,"Mutinda, Joseph",Track and Field,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/kenyan-track-field-athlete-mutinda-accepts-usada-sanction-rule-violations/,True,True,joseph mutinda,False,False
USADA,"Odesnik, Wayne",Tennis,not separately classified in source table,,False,pending_individual_verification,15-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/decision-wayne-odesnik/,True,True,odesnik wayne,False,False
USADA,"Ketema Asfaw, Atalelech",Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/aaa-panel-imposes-sanction-asfaw/,True,True,asfaw atalelech ketema,False,False
USADA,"Leinders, Geert",Cycling - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension,announced,https://www.usada.org/sanction/pro-cycling-team-rabobank-board-member-chief-team-doctor-leinders-receives-lifetime-ban-multiple-anti-doping-rule-violations/,True,True,geert leinders,False,False
USADA,"North, Jonathan",Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; Sanction tolled due to retirement; Unretired - Eligible to compete starting 2/1/2019,announced,https://www.usada.org/sanction/us-weightlifting-athlete-north-receives-sanction-rule-violation/,True,True,jonathan north,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"McPherson, Inika",Track and Field,not separately classified in source table,,False,pending_individual_verification,21-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/us-track-field-athlete-mcpherson-accepts-sanction-rule-violation/,True,True,inika mcpherson,False,False
USADA,"Drummond, Jon",Track and Field - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,8-Year Suspension,announced,https://www.usada.org/sanction/aaa-panel-imposes-eight-year-ban-us-track-field-coach-drummond-multiple-anti-doping-rule-violations/,True,True,drummond jon,False,False
USADA,"Estima, Braulio",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/brazilian-jiu-jitsu-athlete-estima-accepts-sanction-for-rule-violation/,True,True,braulio estima,False,False
USADA,"Carlin, Nikki",Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; sanction tolled due to a whereabouts compliance failure,announced,https://www.usada.org/sanction/us-weightlifting-athlete-carlin-accepts-sanction-for-rule-violation/,True,True,carlin nikki,False,False
USADA,*Name Removed,Wrestling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Ice Hockey,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,21-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Judo,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Martin, James",Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/us-cycling-athlete-martin-receives-sanction-rule-violation/,True,True,james martin,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,8-Month Suspension - Loss of Results; Sanction tolled due to retirement,announced,,False,False,name removed,False,False
USADA,*Name Removed,Bobsled and Skeleton,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Rowing,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Wrestling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Robertson, Todd",Cycling,not separately classified in source table,,False,pending_individual_verification,8-Year Suspension - Loss of Results; Second Violation,announced,https://www.usada.org/sanction/us-cycling-athlete-robertson-accepts-sanction-for-anti-doping-rule-violation/,True,True,robertson todd,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension with 1 Year Reduction - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Koon, Paul",Boxing,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/u-s-boxing-athlete-koon-receives-sanction-for-anti-doping-rule-violation/,True,True,koon paul,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Brazillian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Bowling,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,,False,False,name removed,False,False
USADA,*Name Removed,Judo,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Speedskating,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,4 Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Volleyball,not separately classified in source table,,False,pending_individual_verification,13-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Cycling,not separately classified in source table,,False,pending_individual_verification,180 Day Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; sanction extended due to a whereabouts compliance failure,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Wrestling,not separately classified in source table,,False,pending_individual_verification,8-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Rowing,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Rowing,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,"Cycling, Triathlon",not separately classified in source table,,False,pending_individual_verification,18-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Boccia,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension with 1 Year Reduction - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; 2-Year Suspension Restarted - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,18-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Flanagan, Tyler",Skiing and Snowboarding,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; Sanction tolled,announced,https://www.usada.org/sanction/us-snowboarding-athlete-flanagan-accepts-sanction-for-anti-doping-rule-violation/,True,True,flanagan tyler,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Professional Boxing,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Sailing,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,16-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,18-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Shooting,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension with 6 Month Reduction - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Triathlon,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Danielson, Tom",Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/statement-from-usada-ceo-travis-t-tygart-regarding-the-u-s-postal-service-pro-cycling-team-doping-conspiracy/,True,True,danielson tom,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Wrestling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Armstrong, Lance",Cycling,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension - Loss of Results,announced,https://www.usada.org/sanction/lance-armstrong-receives-lifetime-ban-and-disqualification-of-competitive-results-for-doping-violations-stemming-from-his-involvement-in-the-united-states-postal-service-pro-cycling-team-doping-conspi/,True,True,armstrong lance,True,False
USADA,*Name Removed,"Paralympic Nordic Skiing, Paralympic Cycling",not separately classified in source table,,False,pending_individual_verification,3-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results; Second Violation,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Judo,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Ferrari, Michele",Cycling - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension,announced,https://www.usada.org/sanction/members-of-the-united-states-postal-service-pro-cycling-team-doping-conspiracy-dr-garcia-del-moral-dr-ferrari-and-trainer-marti-receive-lifetime-bans-for-doping-violations/,True,True,ferrari michele,True,False
USADA,*Name Removed,Soccer,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,,False,False,name removed,False,False
USADA,*Name Removed,Wrestling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results; Second Violation,announced,,False,False,name removed,False,False
USADA,*Name Removed,"Paralympic Track and Field, Paralympic Rowing",not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Archery,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Judo,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Rowing,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Robertson, Todd",Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension with 9 Month Reduction - Loss of Results,announced,https://www.usada.org/sanction/us-cycling-athlete-accepts-sanction-for-anti-doping-rule-violation/,True,True,robertson todd,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Boxing,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Boxing,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Brandt-Sorenson, Nick",Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/us-cycling-athlete-accepts-sanction-for-anti-doping-rule-violation-2/,True,True,brandt nick sorenson,False,False
USADA,*Name Removed,Taekwondo,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension with 2-Month Reduction - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Boxing,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Field Hockey,not separately classified in source table,,False,pending_individual_verification,2-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Taekwondo,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; Sanction was tolled due to whereabouts compliance failure,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,8-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,8 Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension with Reduction to 8-Year Suspension - Loss of Results; Second Violation,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Boxing,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Wrestling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"DiBuono, Matthew",Track and Field,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/us-track-and-field-athlete-accepts-sanction-for-doping-violation-3/,True,True,dibuono matthew,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Clinger, David",Cycling,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension - Loss of Results; Second Violation,announced,https://www.usada.org/sanction/us-cyclist-receives-sanction-for-lifetime-ineligibility-for-second-doping-offense/,True,True,clinger david,False,False
USADA,*Name Removed,"Paralympic Track and Field, Paralympic Triathlon",not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Track and Field,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Diving,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Zajicek, Philip",Cycling,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension - Loss of Results; Second Violation,announced,https://www.usada.org/sanction/us-cyclist-zajicek-admits-doping-violations-accepts-sanction-for-lifetime-ineligibility/,True,True,philip zajicek,False,False
USADA,*Name Removed,Taekwondo,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results; Second Violation,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Block, Mark",Track and Field - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,10 Year Suspension,announced,https://www.usada.org/sanction/international-track-field-sports-agent-and-event-manager-mark-block-receives-10-year-suspension-from-independent-arbitration-panel-based-on-participation-in-balco-drug-conspiracy/,True,True,block mark,False,False
